gender,quoteID,topic
male,2017-05-10-122216,movies
male,2017-10-20-043756,fashion
female,2017-05-31-044687,tennis
male,2017-05-14-023116,hockey
male,2017-06-27-114920,asia
male,2017-09-21-058413,style
male,2017-05-04-056068,baseball
male,2017-06-10-072163,baseball
male,2017-07-19-052724,americas
male,2017-10-24-059906,travel
male,2017-10-26-067868,books
male,2017-09-13-073549,television
male,2017-07-19-138740,design
male,2017-06-17-034101,business
male,2017-02-24-148912,europe
male,2017-12-28-047823,music
male,2017-05-12-072505,basketball
female,2017-08-13-090288,television
male,2017-12-23-071365,style
male,2017-06-22-077115,magazine
male,2017-04-16-038552,television
female,2017-10-26-095526,movies
male,2017-11-16-006197,us
male,2017-02-11-000403,fashion
male,2017-10-24-089232,baseball
male,2017-07-17-070494,business
male,2017-08-24-019020,business
male,2017-10-25-113727,europe
male,2017-12-08-026673,nyregion
male,2017-10-19-123619,magazine
male,2017-12-12-111407,science
male,2017-07-27-130449,books
male,2017-05-13-060838,politics
male,2017-08-02-128424,television
male,2017-10-17-046020,baseball
male,2017-09-24-066173,nyregion
male,2017-09-21-130374,asia
male,2017-12-15-110750,nyregion
male,2017-08-23-047564,us
male,2017-09-07-129278,us
male,2017-05-21-024242,basketball
female,2017-07-31-047341,music
male,2017-04-26-055945,music
male,2017-11-10-145355,americas
male,2017-03-24-055120,baseball
male,2017-02-24-137812,politics
male,2017-07-22-082314,autoracing
male,2017-02-13-012009,canada
female,2017-03-13-116285,travel
male,2017-02-04-008645,business
female,2017-04-28-070411,politics
male,2017-02-26-004516,asia
male,2017-08-18-153455,t-magazine
male,2017-09-09-083905,obituaries
male,2017-12-31-062214,europe
male,2017-04-22-047135,baseball
male,2017-08-13-048057,us
female,2017-12-01-002002,australia
male,2017-06-09-002727,politics
male,2017-10-20-006066,opinion
male,2017-11-16-013374,review
male,2017-07-11-085491,review
female,2017-03-18-006279,fashion
male,2017-11-03-021471,style
female,2017-07-02-047511,nyregion
male,2017-11-15-112794,opinion
male,2017-10-09-100235,business
female,2017-07-24-106135,dining
female,2017-08-06-059579,books
female,2017-04-25-032096,movies
male,2017-09-01-109545,television
male,2017-06-21-034165,politics
male,2017-05-04-035080,baseball
male,2017-12-06-127779,fashion
male,2017-04-26-128112,review
male,2017-09-29-120171,television
male,2017-10-26-042072,obituaries
female,2017-08-11-121293,asia
male,2017-05-15-032823,fashion
male,2017-09-20-137260,baseball
male,2017-09-19-129650,books
male,2017-12-30-051883,business
male,2017-03-10-121330,health
male,2017-09-17-077390,business
female,2017-10-14-078080,us
male,2017-03-13-106654,europe
male,2017-07-25-051645,baseball
male,2017-05-12-127430,television
male,2017-06-03-028726,asia
female,2017-10-24-146218,climate
male,2017-08-15-058512,nyregion
female,2017-10-27-062903,australia
male,2017-10-31-145590,politics
male,2017-03-04-021515,your-money
female,2017-03-15-146126,music
male,2017-09-03-073739,media
male,2017-08-27-038739,politics
male,2017-03-07-053216,upshot
male,2017-09-06-160083,fashion
male,2017-09-15-084138,music
female,2017-06-09-072455,realestate
male,2017-09-18-001086,opinion
female,2017-07-21-009046,television
female,2017-12-04-009261,politics
male,2017-12-28-008299,us
male,2017-06-24-005680,soccer
male,2017-06-10-006554,style
male,2017-03-13-010809,design
female,2017-06-03-048674,us
male,2017-03-31-019204,television
male,2017-03-02-014473,nyregion
female,2017-05-18-096354,fashion
male,2017-05-04-102661,soccer
male,2017-11-28-020577,asia
male,2017-04-28-023351,sports
female,2017-03-26-015025,nyregion
male,2017-04-15-056301,arts
male,2017-07-18-033667,politics
male,2017-11-22-037425,middleeast
male,2017-06-21-041589,europe
male,2017-03-22-136642,hockey
male,2017-06-06-041022,politics
male,2017-07-07-037140,asia
female,2017-03-10-040541,weddings
male,2017-07-18-040145,football
male,2017-11-08-054044,business
male,2017-03-30-055073,sports
female,2017-03-03-080348,health
male,2017-02-10-003475,fashion
female,2017-06-30-114015,design
male,2017-07-26-059479,opinion
male,2017-10-26-157086,europe
female,2017-12-12-062736,music
male,2017-09-14-182543,magazine
female,2017-04-03-138097,media
male,2017-10-23-148472,nyregion
male,2017-11-11-100943,hockey
male,2017-08-22-081530,world
male,2017-03-13-001688,politics
male,2017-02-26-000237,movies
male,2017-10-17-009062,realestate
male,2017-12-19-010199,style
male,2017-06-14-098054,business
male,2017-04-16-008725,television
male,2017-11-14-022477,review
male,2017-08-15-023550,review
male,2017-09-08-022482,fashion
female,2017-10-21-062066,style
female,2017-09-13-132443,politics
male,2017-05-10-111512,smallbusiness
male,2017-04-03-101306,sports
male,2017-04-25-114749,politics
male,2017-02-12-040737,world
male,2017-10-08-068634,africa
male,2017-03-28-036252,politics
female,2017-05-09-037660,books
male,2017-08-30-050569,politics
male,2017-10-11-143402,arts
male,2017-05-30-115084,travel
female,2017-12-15-119127,design
male,2017-08-18-130942,middleeast
female,2017-04-19-055885,media
male,2017-04-01-075691,arts
male,2017-03-24-132283,style
male,2017-05-19-124863,baseball
male,2017-02-13-026412,politics
male,2017-09-17-085487,europe
male,2017-10-14-036107,insider
male,2017-09-13-179234,politics
male,2017-03-27-052768,europe
male,2017-02-02-041354,asia
female,2017-10-18-079301,design
male,2017-08-14-138972,science
female,2017-09-05-065713,music
male,2017-11-10-168623,business
male,2017-04-19-169745,opinion
female,2017-09-21-172304,us
male,2017-06-14-155871,nyregion
male,2017-06-22-001777,magazine
female,2017-07-14-072187,your-money
female,2017-08-22-006373,asia
male,2017-03-20-096214,politics
male,2017-08-11-011575,fashion
female,2017-07-20-013838,design
male,2017-07-28-096547,europe
male,2017-02-21-002986,books
male,2017-05-16-084671,travel
male,2017-09-09-052576,football
male,2017-09-14-118495,dealbook
female,2017-09-28-107611,basketball
female,2017-04-05-108077,music
male,2017-08-30-023091,magazine
female,2017-03-22-022417,t-magazine
male,2017-03-31-101862,us
male,2017-11-08-119609,business
male,2017-11-03-024653,music
male,2017-08-28-084396,science
female,2017-02-21-005118,business
female,2017-09-08-024194,review
male,2017-11-27-020919,design
male,2017-04-30-013706,asia
male,2017-10-26-037748,music
male,2017-04-21-032821,weddings
male,2017-06-23-031866,europe
male,2017-10-14-068354,politics
male,2017-03-03-022176,politics
male,2017-09-18-112559,middleeast
male,2017-04-12-120610,business
male,2017-09-15-132643,arts
male,2017-08-13-068577,hockey
male,2017-09-02-061556,style
male,2017-03-03-026333,music
male,2017-09-02-020613,tennis
male,2017-09-13-153240,magazine
male,2017-12-18-099660,style
female,2017-10-28-072573,arts
male,2017-08-16-053781,nyregion
male,2017-03-01-082857,basketball
female,2017-07-11-120156,books
female,2017-12-02-026491,television
male,2017-10-25-155745,obituaries
female,2017-11-29-127497,economy
male,2017-08-25-059371,movies
male,2017-06-15-058690,politics
male,2017-09-30-032138,golf
male,2017-03-30-067076,business
male,2017-06-08-142135,us
male,2017-05-08-123097,politics
male,2017-10-19-078320,arts
male,2017-12-12-147631,dealbook
male,2017-10-11-174611,review
male,2017-10-30-143256,asia
male,2017-05-19-143502,review
female,2017-02-06-000750,theater
male,2017-10-22-048037,baseball
male,2017-06-16-082126,soccer
female,2017-10-31-008499,nyregion
male,2017-08-24-017203,magazine
male,2017-10-11-016838,politics
male,2017-10-25-016861,politics
male,2017-11-10-103987,television
male,2017-08-09-017315,music
male,2017-05-25-014542,upshot
male,2017-08-02-018624,politics
male,2017-04-10-091323,media
female,2017-10-16-100186,middleeast
male,2017-03-27-089738,mens-style
male,2017-03-17-076979,opinion
male,2017-06-23-100679,review
male,2017-05-19-026564,dealbook
male,2017-09-07-116469,americas
male,2017-08-29-108817,movies
female,2017-05-11-035404,review
male,2017-08-19-021307,politics
male,2017-02-24-117100,politics
female,2017-11-28-106287,soccer
male,2017-05-31-042637,politics
male,2017-11-18-068509,australia
female,2017-10-17-056645,americas
female,2017-06-07-050231,tennis
male,2017-03-10-125183,design
male,2017-06-06-128652,australia
male,2017-11-02-151581,edlife
female,2017-07-29-084458,style
male,2017-08-11-157368,music
male,2017-10-09-144738,obituaries
female,2017-06-24-076220,nyregion
male,2017-04-24-071369,opinion
female,2017-10-10-086310,business
male,2017-03-06-097590,movies
female,2017-03-19-036651,your-money
male,2017-08-18-083731,asia
male,2017-05-02-080514,technology
male,2017-09-21-095051,television
male,2017-04-25-088101,opinion
male,2017-03-13-005683,design
male,2017-09-06-091902,opinion
male,2017-12-27-006559,media
male,2017-02-15-063156,europe
male,2017-10-20-012491,books
male,2017-06-10-051021,politics
male,2017-06-17-048045,sunday
female,2017-07-11-014653,golf
male,2017-06-29-016648,review
female,2017-09-21-024738,theater
female,2017-02-14-012398,live
male,2017-09-26-108288,climate
male,2017-09-13-136093,books
male,2017-04-02-058788,briefing
female,2017-09-27-123148,design
male,2017-06-08-116325,politics
male,2017-02-17-029148,europe
male,2017-06-03-017606,sunday
male,2017-02-01-126404,upshot
male,2017-06-13-037186,politics
male,2017-02-01-133035,nyregion
male,2017-08-25-042785,dance
male,2017-08-24-152357,fashion
female,2017-08-04-044660,realestate
female,2017-12-19-038370,dance
male,2017-06-24-023845,basketball
male,2017-05-18-058400,music
female,2017-06-07-064268,television
female,2017-12-12-145774,politics
male,2017-05-16-135536,baseball
male,2017-04-19-072690,hockey
male,2017-06-26-119278,media
male,2017-04-29-041262,baseball
male,2017-02-01-166266,your-money
female,2018-12-19-028254,sports
male,2018-04-26-045256,football
male,2018-08-22-026229,obituaries
male,2018-05-28-020679,tennis
male,2018-04-18-049169,opinion
female,2018-12-21-035704,obituaries
male,2018-09-14-048533,olympics
male,2018-12-06-052758,music
male,2018-05-11-059720,music
female,2018-08-31-062485,sports
female,2018-04-13-091181,style
male,2018-11-10-042335,politics
female,2018-03-06-091882,opinion
male,2018-04-07-049347,europe
male,2018-03-01-109475,us
female,2018-06-14-096779,music
female,2018-07-11-084206,europe
male,2018-11-23-073580,television
male,2018-02-28-123415,politics
female,2018-04-27-120041,design
male,2018-06-29-090772,middleeast
male,2018-12-19-100200,business
male,2018-11-01-123940,television
female,2018-12-28-068864,review
female,2018-09-08-056683,politics
male,2018-05-29-115681,opinion
male,2018-11-09-132257,t-magazine
male,2018-11-28-125319,us
female,2018-11-22-098828,design
female,2018-05-17-158605,politics
male,2018-02-01-012741,football
male,2018-11-05-012652,television
male,2018-09-07-013348,arts
male,2018-02-16-017171,review
male,2018-06-06-017980,middleeast
male,2018-06-01-021157,health
male,2018-06-19-024944,opinion
male,2018-12-12-028403,americas
male,2018-09-20-031544,sports
male,2018-01-23-033053,asia
female,2018-12-07-033668,sports
male,2018-11-14-039101,style
female,2018-03-20-044244,television
male,2018-09-04-034761,tennis
female,2018-08-09-034420,politics
female,2018-11-18-020810,television
male,2018-07-21-016649,baseball
male,2018-05-06-024848,politics
female,2018-07-31-037072,style
female,2018-03-07-071739,music
male,2018-08-02-054764,business
male,2018-07-17-050940,politics
male,2018-02-07-079379,sports
male,2018-11-09-067970,politics
female,2018-06-05-064239,politics
male,2018-06-13-072305,politics
male,2018-04-11-089054,briefing
female,2018-06-12-078460,arts
female,2018-09-29-040739,asia
female,2018-06-22-074804,movies
male,2018-09-11-084779,review
female,2018-05-03-102273,nyregion
male,2018-01-19-093924,nyregion
female,2018-12-04-089606,politics
male,2018-08-02-081088,science
female,2018-03-06-121467,theater
female,2018-12-27-063841,movies
male,2018-09-07-103831,americas
male,2018-10-15-110283,football
male,2018-08-30-113748,us
male,2018-03-05-117042,baseball
male,2018-10-26-128330,opinion
male,2018-03-10-093936,europe
male,2018-08-05-054989,europe
male,2018-04-03-145344,us
male,2018-04-26-003565,t-magazine
female,2018-08-04-001102,television
male,2018-04-08-002559,golf
female,2018-11-05-004754,opinion
male,2018-07-31-005039,television
male,2018-09-28-006792,golf
female,2018-03-07-018189,opinion
male,2018-04-15-008623,politics
male,2018-09-26-027636,politics
male,2018-07-04-016482,sports
male,2018-01-25-033178,us
male,2018-02-19-026186,politics
male,2018-05-14-034768,books
male,2018-09-19-041101,design
male,2018-03-13-053964,politics
female,2018-01-13-026290,politics
male,2018-01-14-024819,politics
male,2018-03-26-051061,opinion
female,2018-08-23-059600,review
male,2018-12-25-018174,business
male,2018-02-12-065990,asia
female,2018-03-29-075856,europe
male,2018-05-17-076322,opinion
female,2018-03-31-042455,asia
male,2018-05-31-075222,politics
male,2018-07-26-070554,politics
male,2018-08-05-031963,asia
female,2018-05-27-035447,tennis
male,2018-04-12-095201,asia
male,2018-10-18-085709,theater
male,2018-05-16-092096,politics
male,2018-06-13-089607,upshot
male,2018-12-12-087255,style
female,2018-04-24-107376,europe
male,2018-03-10-068750,europe
male,2018-06-15-096508,theater
male,2018-08-01-088604,mens-style
female,2018-06-21-107017,sports
female,2018-08-14-086713,politics
male,2018-06-16-048715,africa
male,2018-02-20-127142,magazine
male,2018-05-04-135661,world
male,2018-11-29-127288,sports
male,2018-03-28-154312,nyregion
male,2018-12-28-077625,magazine
female,2018-12-20-116725,television
male,2018-04-24-158408,briefing
male,2018-12-10-118365,opinion
female,2018-03-13-168398,obituaries
male,2018-09-26-149184,sports
female,2018-09-08-069840,business
male,2018-06-01-001171,politics
male,2018-09-30-000651,television
male,2018-04-09-016482,opinion
male,2018-01-30-022181,us
male,2018-07-16-017168,books
female,2018-04-03-022645,climate
male,2018-04-21-013068,baseball
male,2018-10-15-025437,football
female,2018-12-13-030719,politics
male,2018-04-11-037658,asia
female,2018-07-18-031338,review
male,2018-04-13-038807,politics
female,2018-03-28-043803,design
male,2018-11-23-026907,sports
male,2018-10-25-042890,design
male,2018-09-10-033434,movies
male,2018-09-26-050944,obituaries
female,2018-05-16-054314,theater
female,2018-01-09-053466,business
male,2018-12-05-059940,opinion
male,2018-10-12-063283,business
male,2018-12-23-025668,us
female,2018-03-26-067192,dining
male,2018-08-17-053068,obituaries
male,2018-02-15-090852,africa
male,2018-07-26-068636,arts
male,2018-08-24-054413,soccer
male,2018-10-19-080938,europe
female,2018-10-05-087090,obituaries
male,2018-04-26-118115,tennis
male,2018-01-05-085854,obituaries
male,2018-04-04-115348,design
female,2018-05-18-105230,television
male,2018-09-21-101190,politics
male,2018-12-22-047103,sports
female,2018-01-02-081813,television
male,2018-02-07-141149,us
female,2018-03-21-142326,obituaries
male,2018-06-24-050775,climate
male,2018-02-11-072992,obituaries
male,2018-03-29-153158,politics
male,2018-05-23-144096,food
male,2018-08-09-001636,opinion
male,2018-04-20-003450,europe
male,2018-02-27-006972,politics
male,2018-10-15-006440,nyregion
female,2018-02-14-023942,politics
male,2018-06-25-017051,nyregion
male,2018-10-24-025776,sports
male,2018-11-14-024868,us
female,2018-11-21-032562,theater
female,2018-02-07-049046,music
male,2018-11-06-039098,dealbook
male,2018-04-03-044805,us
female,2018-07-19-037426,golf
male,2018-05-26-021108,politics
male,2018-08-31-041507,us
male,2018-05-31-045922,magazine
male,2018-01-16-053242,design
male,2018-03-01-067747,magazine
female,2018-07-04-034082,asia
male,2018-03-15-074916,television
male,2018-03-14-077406,movies
male,2018-04-13-068965,politics
male,2018-03-13-074147,opinion
female,2018-07-31-052561,obituaries
male,2018-05-16-076353,obituaries
male,2018-12-05-071115,obituaries
male,2018-02-08-088451,opinion
female,2018-10-11-080432,design
male,2018-10-19-073971,climate
male,2018-11-16-078174,americas
male,2018-03-13-097392,americas
male,2018-02-18-051975,politics
male,2018-04-14-066106,africa
female,2018-10-12-094635,style
male,2018-08-10-075002,review
male,2018-12-05-100390,politics
